unit,yr,quarter,pop,cap_new_cases,cap_new_deaths,cap_new_tests
CUB,2020,2,11327,0.00214602004395604395604395604395604396,0.00007382747252747252747252747252747253,0.15985824010989010989010989010989010989
CUB,2020,3,11327,0.00299494620652173913043478260869565217,0.00003071304347826086956521739130434783,0.4105244875
CUB,2020,4,11327,0.00570299510869565217391304347826086957,0.0000124771739130434782608695652173913,0.80792335360869565217391304347826086957
CUB,2021,1,11327,0.05990798777777777777777777777777777778,0.00026390777777777777777777777777777778,1.4816475874
CUB,2021,2,11327,0.10682828246153846153846153846153846154,0.00079857942857142857142857142857142857,2.00904383868131868131868131868131868132
CUB,2021,3,11327,0.64994856463043478260869565217391304348,0.00578840093478260869565217391304347826,4.24223095264130434782608695652173913043
CUB,2021,4,11327,0.10102160672826086956521739130434782609,0.00101053083695652173913043478260869565,2.09671005408695652173913043478260869565
CUB,2022,1,11327,0.1204212157,0.00018442333333333333333333333333333333,1.75160040412222222222222222222222222222
CUB,2022,2,11327,0.05975511207692307692307692307692307692,0.00006113076923076923076923076923076923,0.99440411284615384615384615384615384615
CYP,2020,1,1207,0.00200025101428571428571428571428571429,0.00004737142857142857142857142857142857,0
CYP,2020,2,1207,0.00752029489010989010989010989010989011,0.00004554945054945054945054945054945055,1.24237734094505494505494505494505494505
CYP,2020,3,1207,0.00624982371739130434782608695652173913,0,1.94204099278260869565217391304347826087
CYP,2020,4,1207,0.16723100753260869565217391304347826087,0.00082859816304347826086956521739130435,3.7538633334239130434782608695652173913
CYP,2021,1,1207,0.22773635273333333333333333333333333333,0.00126133938888888888888888888888888889,22.46144711516666666666666666666666666667
CYP,2021,2,1207,0.27998761803296703296703296703296703297,0.00108364323076923076923076923076923077,44.29765925835164835164835164835164835165
CYP,2021,3,1207,0.39671661689130434782608695652173913043,0.00159410391304347826086956521739130435,6.01183314728260869565217391304347826087
CYP,2021,4,1207,0.32951802885869565217391304347826086957,0.00070272838043478260869565217391304348,0
CYP,2022,1,1207,2.38914664458888888888888888888888888889,0.00278929026666666666666666666666666667,0
CYP,2022,2,1207,2.67452679869230769230769230769230769231,0.00280415530769230769230769230769230769,0
CZE,2020,1,10709,0.00335900577142857142857142857142857143,0.00001868857142857142857142857142857143,0.04759950948571428571428571428571428571
CZE,2020,2,10709,0.00905061874725274725274725274725274725,0.00035308571428571428571428571428571429,0.51750145456043956043956043956043956044
CZE,2020,3,10709,0.05404231303260869565217391304347826087,0.00027921373913043478260869565217391304,0.7900485979239130434782608695652173913
CZE,2020,4,10709,0.6279581985,0.01073964605434782608695652173913043478,2.45376806184782608695652173913043478261
CZE,2021,1,10709,0.87426567478888888888888888888888888889,0.01527998254444444444444444444444444444,8.54295141163333333333333333333333333333
CZE,2021,2,10709,0.15696769382417582417582417582417582418,0.00449453540659340659340659340659340659,17.32289775758241758241758241758241758242
CZE,2021,3,10709,0.02329207046739130434782608695652173913,0.00018282608695652173913043478260869565,9.23868992763043478260869565217391304348
CZE,2021,4,10709,0.78189515523913043478260869565217391304,0.0055297116739130434782608695652173913,8.91757542405434782608695652173913043478
CZE,2022,1,10709,1.39356304664444444444444444444444444444,0.00384100595555555555555555555555555556,8.15149147667777777777777777777777777778
CZE,2022,2,10709,0.46538856607692307692307692307692307692,0.002111811,2.21868018992307692307692307692307692308
DEU,2020,1,83784,0.00805454908571428571428571428571428571,0.00005745857142857142857142857142857143,0.05832429645714285714285714285714285714
DEU,2020,2,83784,0.01911521831868131868131868131868131868,0.00113162961538461538461538461538461538,0.69034293306593406593406593406593406593
DEU,2020,3,83784,0.01179287623913043478260869565217391304,0.00006781195652173913043478260869565217,1.40211267896739130434782608695652173913
DEU,2020,4,83784,0.17823432614130434782608695652173913043,0.00275123969565217391304347826086956522,2.33954677443478260869565217391304347826
DEU,2021,1,83784,0.1469089829,0.0059946477,2.03423459284444444444444444444444444444
DEU,2021,2,83784,0.12604690975824175824175824175824175824,0.00195232778021978021978021978021978022,1.89846431379120879120879120879120879121
DEU,2021,3,83784,0.06165154495652173913043478260869565217,0.00035125,1.31841700083695652173913043478260869565
DEU,2021,4,83784,0.36914929278260869565217391304347826087,0.00226912723913043478260869565217391304,2.3995097123260869565217391304347826087
DEU,2022,1,83784,1.7815194097,0.00235579326666666666666666666666666667,3.5932125731
DEU,2022,2,83784,2.30881791276923076923076923076923076923,0.00321981784615384615384615384615384615,2.12460245753846153846153846153846153846
DJI,2020,1,988,0.00020242912857142857142857142857142857,0,0
DJI,2020,2,988,0.0515193308021978021978021978021978022,0.00056724657142857142857142857142857143,0.47426257953846153846153846153846153846
DJI,2020,3,988,0.00836120397826086956521739130434782609,0,0.32899137471739130434782608695652173913
DJI,2020,4,988,0.00440063356521739130434782608695652174,0,0.26238778376086956521739130434782608696
DJI,2021,1,988,0.01846603671111111111111111111111111111,0.0000337382,0.31268556004444444444444444444444444444
DJI,2021,2,988,0.04604707026373626373626373626373626374,0.00093428832967032967032967032967032967,0.49575121236263736263736263736263736264
DJI,2021,3,988,0.00931834169565217391304347826086956522,0.00006600952173913043478260869565217391,0.51424705154347826086956521739130434783
DJI,2021,4,988,0.01272883293478260869565217391304347826,0.0002310333260869565217391304347826087,0.42085460305434782608695652173913043478
DJI,2022,1,988,0.02215474585555555555555555555555555556,0,0.43928250112222222222222222222222222222
DJI,2022,2,988,0.001012146,0,0.32676736215384615384615384615384615385
DMA,2020,1,72,0.001984127,0,0
DMA,2020,2,72,0.00045787546153846153846153846153846154,0,0.10607448098901098901098901098901098901
DMA,2020,3,72,0.00090579710869565217391304347826086957,0,0.38164251213043478260869565217391304348
DMA,2020,4,72,0.00935990345652173913043478260869565217,0,0.61579106277173913043478260869565217391
DMA,2021,1,72,0.01234567911111111111111111111111111111,0,0.91080246911111111111111111111111111111
DMA,2021,2,72,0.00457875461538461538461538461538461538,0,0.85943223467032967032967032967032967033
DMA,2021,3,72,0.46693840579347826086956521739130434783,0.00150966184782608695652173913043478261,8.08816425143478260869565217391304347826
DMA,2021,4,72,0.51086956518478260869565217391304347826,0.00256642514130434782608695652173913043,7.81385869564130434782608695652173913043
DMA,2022,1,72,0.80138888891111111111111111111111111111,0.00185185186666666666666666666666666667,0
DMA,2022,2,72,0.16239316238461538461538461538461538462,0,0
DNK,2020,1,5792,0.00592444087142857142857142857142857143,0.00015047315714285714285714285714285714,0.04621645621428571428571428571428571429
DNK,2020,2,5792,0.01988912330769230769230769230769230769,0.00104732454945054945054945054945054945,1.88020611984615384615384615384615384615
DNK,2020,3,5792,0.02653960480434782608695652173913043478,0.00005638043478260869565217391304347826,5.06287157689130434782608695652173913043
DNK,2020,4,5792,0.24340732341304347826086956521739130435,0.00104712652173913043478260869565217391,11.95699653141304347826086956521739130435
DNK,2021,1,5792,0.14349102207777777777777777777777777778,0.00231928297777777777777777777777777778,27.65944406033333333333333333333333333333
DNK,2021,2,5792,0.12330383703296703296703296703296703297,0.00023345054945054945054945054945054945,81.87908483340659340659340659340659340659
DNK,2021,3,5792,0.12273112836956521739130434782608695652,0.00021776086956521739130434782608695652,29.57351781978260869565217391304347826087
DNK,2021,4,5792,0.7303176795760869565217391304347826087,0.00111472743478260869565217391304347826,41.83401581004347826086956521739130434783
DNK,2022,1,5792,4.49844229593333333333333333333333333333,0.00472682631111111111111111111111111111,40.28641037758888888888888888888888888889
DNK,2022,2,5792,0.51195282615384615384615384615384615385,0.00389130907692307692307692307692307692,3.63267637061538461538461538461538461538
DOM,2020,1,10848,0.00095079845714285714285714285714285714,0.00003556571428571428571428571428571429,0
DOM,2020,2,10848,0.0302238321978021978021978021978021978,0.00070097358241758241758241758241758242,0.14759392525274725274725274725274725275
DOM,2020,3,10848,0.08086343302173913043478260869565217391,0.00137975258695652173913043478260869565,0.32748873761956521739130434782608695652
DOM,2020,4,10848,0.05653316183695652173913043478260869565,0.0003178,0.38892963643478260869565217391304347826
DOM,2021,1,10848,0.08624323987777777777777777777777777778,0.0009228366,0.45371599466666666666666666666666666667
DOM,2021,2,10848,0.07180034204395604395604395604395604396,0.0004993956043956043956043956043956044,0.40326975747252747252747252747252747253
DOM,2021,3,10848,0.034993427,0.00024147391304347826086956521739130435,0.33887833463043478260869565217391304348
DOM,2021,4,10848,0.05822050948913043478260869565217391304,0.00019944565217391304347826086956521739,0
DOM,2022,1,10848,0.16603777448888888888888888888888888889,0.00013317333333333333333333333333333333,0
DOM,2022,2,10848,0.00445314284615384615384615384615384615,0,0
DZA,2020,1,43851,0.00015603611428571428571428571428571429,0.00001009714285714285714285714285714286,0
DZA,2020,2,43851,0.00314175801098901098901098901098901099,0.00021628571428571428571428571428571429,0.01138971856043956043956043956043956044
DZA,2020,3,43851,0.0094318903260869565217391304347826087,0.00020511956521739130434782608695652174,0.02982778647826086956521739130434782609
DZA,2020,4,43851,0.01178025780434782608695652173913043478,0.0002525,0.01571452927173913043478260869565217391
DZA,2021,1,43851,0.00462855278888888888888888888888888889,0.00008564,0
DZA,2021,2,43851,0.00542170646153846153846153846153846154,0.00015381758241758241758241758241758242,0
DZA,2021,3,43851,0.01596364373913043478260869565217391304,0.00051929347826086956521739130434782609,0
DZA,2021,4,43851,0.00357931456521739130434782608695652174,0.0001152978260869565217391304347826087,0
DZA,2022,1,43851,0.01223992577777777777777777777777777778,0.00015665555555555555555555555555555556,0
DZA,2022,2,43851,0.0001438,0,0
ECU,2020,1,17643,0.00140077627142857142857142857142857143,0.00003806285714285714285714285714285714,0.00477486014285714285714285714285714286
ECU,2020,2,17643,0.03578482392307692307692307692307692308,0.00271876801098901098901098901098901099,0.08615875428571428571428571428571428571
ECU,2020,3,17643,0.05471254763043478260869565217391304348,0.00422633435869565217391304347826086957,0.1681452676739130434782608695652173913
ECU,2020,4,17643,0.04677369268478260869565217391304347826,0.00167884223913043478260869565217391304,0.19885396110869565217391304347826086957
ECU,2021,1,17643,0.07169730517777777777777777777777777778,0.00170733033333333333333333333333333333,0.24334611776666666666666666666666666667
ECU,2021,2,17643,0.08120768876923076923076923076923076923,0.00297724154945054945054945054945054945,0.24708862525274725274725274725274725275
ECU,2021,3,17643,0.03360305480434782608695652173913043478,0.00693778793478260869565217391304347826,0.18606036638043478260869565217391304348
ECU,2021,4,17643,0.02261027284782608695652173913043478261,0.0005556305760869565217391304347826087,0.18668753955434782608695652173913043478
ECU,2022,1,17643,0.19741477575555555555555555555555555556,0.00110713768888888888888888888888888889,0.21200035266666666666666666666666666667
ECU,2022,2,17643,0.02595494384615384615384615384615384615,0.00027030769230769230769230769230769231,0
EGY,2020,1,102334,0.00007999571428571428571428571428571429,0.000004604,0.00324064897142857142857142857142857143
EGY,2020,2,102334,0.00680448573626373626373626373626373626,0.00028658681318681318681318681318681319,0.03667735712087912087912087912087912088
EGY,2020,3,102334,0.00413235518478260869565217391304347826,0.00033806521739130434782608695652173913,0.02815992154347826086956521739130434783
EGY,2020,4,102334,0.0033059903260869565217391304347826087,0.00016759891304347826086956521739130435,0.09142993820652173913043478260869565217
EGY,2021,1,102334,0.00717498043333333333333333333333333333,0.00047943333333333333333333333333333333,0.11074042932222222222222222222222222222
EGY,2021,2,102334,0.00861905107692307692307692307692307692,0.00045121978021978021978021978021978022,0.05232510565934065934065934065934065934
EGY,2021,3,102334,0.00234080865217391304347826086956521739,0.00012052173913043478260869565217391304,0.08284902122826086956521739130434782609
EGY,2021,4,102334,0.00856859589130434782608695652173913043,0.00047175,0.21074151054347826086956521739130434783
EGY,2022,1,102334,0.01306810171111111111111111111111111111,0.00029556633333333333333333333333333333,0.03341824053333333333333333333333333333
EGY,2022,2,102334,0.00530314746153846153846153846153846154,0.00007669230769230769230769230769230769,0.03523530046153846153846153846153846154
ERI,2020,1,3546,0.00004028571428571428571428571428571429,0,0
ERI,2020,2,3546,0.00052372574725274725274725274725274725,0,0.02322381506593406593406593406593406593
ERI,2020,3,3546,0.00059772127173913043478260869565217391,0,0.0137448195
ERI,2020,4,3546,0.00228057868478260869565217391304347826,0,0.03464712222826086956521739130434782609
ERI,2021,1,3546,0.00662405213333333333333333333333333333,0,0
ERI,2021,2,3546,0.00802018062637362637362637362637362637,0.0000061978021978021978021978021978022,0
ERI,2021,3,3546,0.00267600143478260869565217391304347826,0.0000306521739130434782608695652173913,0
ERI,2021,4,3546,0.00378564568478260869565217391304347826,0.00007969565217391304347826086956521739,0
ERI,2022,1,3546,0.00561195231111111111111111111111111111,0.00008773333333333333333333333333333333,0
ERI,2022,2,3546,0.00017353846153846153846153846153846154,0,0
ESH,2020,2,597,0,0,0.00315135001694915254237288135593220339
ESH,2020,3,597,0,0,0.00009103489130434782608695652173913043
ESH,2020,4,597,0,0,0
ESH,2021,1,597,0,0,0.0020100504
ESH,2021,2,597,0,0,0.02420527552747252747252747252747252747
ESH,2021,3,597,0,0,0.04251329110869565217391304347826086957
ESH,2021,4,597,0,0,0.00089214193478260869565217391304347826
ESH,2022,1,597,0,0,0
ESH,2022,2,597,0,0,0
ESP,2020,1,46755,0.02227204552857142857142857142857142857,0.00183754285714285714285714285714285714,0.16078860932857142857142857142857142857
ESP,2020,2,46755,0.0445459790989010989010989010989010989,0.00572871720879120879120879120879120879,1.1394705392967032967032967032967032967
ESP,2020,3,46755,0.11230140466304347826086956521739130435,0.00070322460869565217391304347826086957,1.67862725680434782608695652173913043478
ESP,2020,4,46755,0.26758030996739130434782608695652173913,0.00438851,2.2593689118260869565217391304347826087
ESP,2021,1,46755,0.34734633254444444444444444444444444444,0.00590168605555555555555555555555555556,3.49305956584444444444444444444444444444
ESP,2021,2,46755,0.12361444573626373626373626373626373626,0.00134891084615384615384615384615384615,2.34744406483516483516483516483516483516
ESP,2021,3,46755,0.27017152311956521739130434782608695652,0.00128049366304347826086956521739130435,2.83769906031521739130434782608695652174
ESP,2021,4,46755,0.25279277269565217391304347826086956522,0.00067717522826086956521739130434782609,1.0706883244239130434782608695652173913
ESP,2022,1,46755,1.29714041281111111111111111111111111111,0.00313335471111111111111111111111111111,0
ESP,2022,2,46755,0.23975387261538461538461538461538461538,0.00143958292307692307692307692307692308,0
EST,2020,1,1327,0.00658846801428571428571428571428571429,0.00001077142857142857142857142857142857,0.09818064375714285714285714285714285714
EST,2020,2,1327,0.01136171581318681318681318681318681319,0.00052184751648351648351648351648351648,0.79582964132967032967032967032967032967
EST,2020,3,1327,0.01005871686956521739130434782608695652,0,0.81781396415217391304347826086956521739
EST,2020,4,1327,0.18700239183695652173913043478260869565,0.0011713933260869565217391304347826087,3.44158939756521739130434782608695652174
EST,2021,1,1327,0.64840492331111111111111111111111111111,0.00548438443333333333333333333333333333,4.20740182528888888888888888888888888889
EST,2021,2,1327,0.22756444765934065934065934065934065934,0.00328763581318681318681318681318681319,3.22615666169230769230769230769230769231
EST,2021,3,1327,0.19031158880434782608695652173913043478,0.00064719604347826086956521739130434783,3.14857802823913043478260869565217391304
EST,2021,4,1327,0.6893450410760869565217391304347826087,0.00470168102173913043478260869565217391,4.89770977359782608695652173913043478261
EST,2022,1,1327,2.63331658714444444444444444444444444444,0.00443774623333333333333333333333333333,6.1358620112
EST,2022,2,1327,0.64697698676923076923076923076923076923,0.00278244761538461538461538461538461538,2.48710219707692307692307692307692307692
ETH,2020,1,114964,0.00000223714285714285714285714285714286,0,0.00008846372857142857142857142857142857
ETH,2020,2,114964,0.00052506185714285714285714285714285714,0.00000822197802197802197802197802197802,0.02289355437362637362637362637362637363
ETH,2020,3,114964,0.00641863847826086956521739130434782609,0.00010198913043478260869565217391304348,0.09526611734782608695652173913043478261
ETH,2020,4,114964,0.00470080984782608695652173913043478261,0.00006941086956521739130434782608695652,0.05129602008695652173913043478260869565
ETH,2021,1,114964,0.00748823785555555555555555555555555556,0.00008637444444444444444444444444444444,0.05169463677777777777777777777777777778
ETH,2021,2,114964,0.00719919623076923076923076923076923077,0.00014394285714285714285714285714285714,0.05011210393406593406593406593406593407
ETH,2021,3,114964,0.00629779456521739130434782608695652174,0.00010795760869565217391304347826086957,0.05596591297826086956521739130434782609
ETH,2021,4,114964,0.00606938578260869565217391304347826087,0.000138,0.05711504396739130434782608695652173913
ETH,2022,1,114964,0.00608443927777777777777777777777777778,0.00005572777777777777777777777777777778,0.05724787276666666666666666666666666667
ETH,2022,2,114964,0.00026561538461538461538461538461538462,0.00001070769230769230769230769230769231,0.04125773153846153846153846153846153846
FIN,2020,1,5541,0.00354238218571428571428571428571428571,0.0000747,0.04769639314285714285714285714285714286
FIN,2020,2,5541,0.01160578785714285714285714285714285714,0.00053934574725274725274725274725274725,0.43811070718681318681318681318681318681
FIN,2020,3,5541,0.00525917951086956521739130434782608696,0.00002739130434782608695652173913043478,1.45117032713043478260869565217391304348
FIN,2020,4,5541,0.05034015208695652173913043478260869565,0.00050589320652173913043478260869565217,2.81350093772826086956521739130434782609
FIN,2021,1,5541,0.08193867933333333333333333333333333333,0.00057538888888888888888888888888888889,2.97932382844444444444444444444444444444
FIN,2021,2,5541,0.037643461,0.00020213186813186813186813186813186813,2.94917012234065934065934065934065934066
FIN,2021,3,5541,0.08820609996739130434782608695652173913,0.0002430978260869565217391304347826087,3.41004998313043478260869565217391304348
FIN,2021,4,5541,0.21732068451086956521739130434782608696,0.0011023755,3.01786877273913043478260869565217391304
FIN,2022,1,5541,1.21977781786666666666666666666666666667,0.00274314951111111111111111111111111111,3.421319858
FIN,2022,2,5541,0.85240098292307692307692307692307692308,0.00401205807692307692307692307692307692,1.96843113569230769230769230769230769231
FJI,2020,1,896,0.00007971935714285714285714285714285714,0,0
FJI,2020,2,896,0.00011038064835164835164835164835164835,0,0.05794986236263736263736263736263736264
FJI,2020,3,896,0.00008491844565217391304347826086956522,0,0.06684297359782608695652173913043478261
FJI,2020,4,896,0.00008491844565217391304347826086956522,0,0.12874854427173913043478260869565217391
FJI,2021,1,896,0.00017361104444444444444444444444444444,0,0.19113343258888888888888888888888888889
FJI,2021,2,896,0.04339187596703296703296703296703296703,0.00012264517582417582417582417582417582,1.89354395604395604395604395604395604396
FJI,2021,3,896,0.5726416925760869565217391304347826087,0.00721807068478260869565217391304347826,2.62971904106521739130434782608695652174
FJI,2021,4,896,0.02768342388043478260869565217391304348,0.00103115288043478260869565217391304348,0.76733550110869565217391304347826086957
FJI,2022,1,896,0.14016617053333333333333333333333333333,0.00167410702222222222222222222222222222,0.41551339264444444444444444444444444444
FJI,2022,2,896,0.00910027492307692307692307692307692308,0,0.12362637361538461538461538461538461538
FRA,2020,1,65274,0.00820845807142857142857142857142857143,0.00051518195714285714285714285714285714,0.03422386514285714285714285714285714286
FRA,2020,2,65274,0.03530611615384615384615384615384615385,0.00471085401098901098901098901098901099,0.33569952112087912087912087912087912088
FRA,2020,3,65274,0.06195272501086956521739130434782608696,0.00034354616304347826086956521739130435,1.39146504165217391304347826086956521739
FRA,2020,4,65274,0.36031974244565217391304347826086956522,0.00544310866304347826086956521739130435,4.00909826938043478260869565217391304348
FRA,2021,1,65274,0.33408673865555555555555555555555555556,0.00532456344444444444444444444444444444,4.79103028941111111111111111111111111111
FRA,2021,2,65274,0.26924137538461538461538461538461538462,0.00275204947252747252747252747252747253,4.97975634072527472527472527472527472527
FRA,2021,3,65274,0.20949166130434782608695652173913043478,0.00101911611956521739130434782608695652,8.05978444033695652173913043478260869565
FRA,2021,4,65274,0.40507672672826086956521739130434782609,0.00113837256521739130434782608695652174,7.83774750198913043478260869565217391304
FRA,2022,1,65274,2.69391862688888888888888888888888888889,0.00319661058888888888888888888888888889,11.60477729716666666666666666666666666667
FRA,2022,2,65274,2.07938724569230769230769230769230769231,0.00176651784615384615384615384615384615,7.32329046076923076923076923076923076923
FRO,2020,1,49,0,0,3.14387755095
FRO,2020,2,49,0,0,2.15877999551648351648351648351648351648
FRO,2020,3,49,0,0,25.34183673486956521739130434782608695652
FRO,2020,4,49,0,0,15.20119787035869565217391304347826086957
FRO,2021,1,49,0,0,10.19705215417777777777777777777777777778
FRO,2021,2,49,0,0,14.56739179207692307692307692307692307692
FRO,2021,3,49,0,0,27.10736468543478260869565217391304347826
FRO,2021,4,49,0,0,46.30656610445652173913043478260869565217
FRO,2022,1,49,0,0,32.04784580501111111111111111111111111111
FRO,2022,2,49,0,0,0
GAB,2020,1,2226,0.0000449,0,0
GAB,2020,2,2226,0.02570022406593406593406593406593406593,0.00014308791208791208791208791208791209,0.16808842542857142857142857142857142857
GAB,2020,3,2226,0.01724188439130434782608695652173913043,0.00003416304347826086956521739130434783,0.63288116721739130434782608695652173913
GAB,2020,4,2226,0.00385268948913043478260869565217391304,0,0.9859711316739130434782608695652173913
GAB,2021,1,2226,0.04677049015555555555555555555555555556,0.00021452222222222222222222222222222222,1.28102226213333333333333333333333333333
GAB,2021,2,2226,0.03005440197802197802197802197802197802,0.00019242857142857142857142857142857143,1.25312737574725274725274725274725274725
GAB,2021,3,2226,0.02179284346739130434782608695652173913,0.00006344565217391304347826086956521739,1.51201707091304347826086956521739130435
GAB,2021,4,2226,0.05064650968478260869565217391304347826,0.00052221422826086956521739130434782609,1.4211492635760869565217391304347826087
GAB,2022,1,2226,0.03879897332222222222222222222222222222,0.0000449,0.55440750721111111111111111111111111111
GAB,2022,2,2226,0.00013815384615384615384615384615384615,0,0.06690165192307692307692307692307692308
GBR,2020,1,67886,0.00580343224285714285714285714285714286,0.00031293162857142857142857142857142857,0.02640329795714285714285714285714285714
GBR,2020,2,67886,0.04144877015384615384615384615384615385,0.00629109103296703296703296703296703297,0.91999531858241758241758241758241758242
GBR,2020,3,67886,0.02458229203260869565217391304347826087,0.0002791521739130434782608695652173913,2.49843135358695652173913043478260869565
GBR,2020,4,67886,0.30624839084782608695652173913043478261,0.00471667556521739130434782608695652174,4.68253619565217391304347826086956521739
GBR,2021,1,67886,0.32689950801111111111111111111111111111,0.00904850012222222222222222222222222222,11.21516365643333333333333333333333333333
GBR,2021,2,67886,0.06786652347252747252747252747252747253,0.00024789010989010989010989010989010989,13.76553258440659340659340659340659340659
GBR,2021,3,67886,0.47778196575,0.00132861263043478260869565217391304348,14.4844126475
GBR,2021,4,67886,0.76233493752173913043478260869565217391,0.00191177279347826086956521739130434783,16.19665481402173913043478260869565217391
GBR,2022,1,67886,1.39836506952222222222222222222222222222,0.00274856218888888888888888888888888889,15.88174570477777777777777777777777777778
GBR,2022,2,67886,0.81875610476923076923076923076923076923,0.005882033,8.53599359984615384615384615384615384615
GEO,2020,1,3989,0.00031870767142857142857142857142857143,0,0.00684027182857142857142857142857142857
GEO,2020,2,3989,0.00228373786813186813186813186813186813,0,0.28091261959340659340659340659340659341
GEO,2020,3,3989,0.01183689369565217391304347826086956522,0.00003270652173913043478260869565217391,1.4014272946739130434782608695652173913
GEO,2020,4,3989,0.59307661285869565217391304347826086957,0.0064797673260869565217391304347826087,2.0845123
GEO,2021,1,3989,0.1598228462,0.0037297011,1.70247903924444444444444444444444444444
GEO,2021,2,3989,0.22945793242857142857142857142857142857,0.00415703636263736263736263736263736264,2.40921049371428571428571428571428571429
GEO,2021,3,3989,0.66612804778260869565217391304347826087,0.00976598693478260869565217391304347826,0
GEO,2021,4,3989,0.87273970810869565217391304347826086957,0.01304674811956521739130434782608695652,0
GEO,2022,1,3989,2.00115595665555555555555555555555555556,0.00858471907777777777777777777777777778,0
GEO,2022,2,3989,0.09046030430769230769230769230769230769,0.001021957,0
GHA,2020,1,31073,0.00006251285714285714285714285714285714,0.0000023,0.001650951
GHA,2020,2,31073,0.00573978387912087912087912087912087912,0.00003256263736263736263736263736263736,0.10020076782417582417582417582417582418
GHA,2020,3,31073,0.0104959709239130434782608695652173913,0.00006438260869565217391304347826086957,0.0666372595
GHA,2020,4,31073,0.0028414818260869565217391304347826087,0.0000112,0.06266694560869565217391304347826086957
GHA,2021,1,31073,0.01279925053333333333333333333333333333,0.00014478777777777777777777777777777778,0.11627672471111111111111111111111111111
GHA,2021,2,31073,0.00182590702197802197802197802197802198,0.0000184,0.09996947987912087912087912087912087912
GHA,2021,3,31073,0.01098814995652173913043478260869565217,0.00012344673913043478260869565217391304,0.16658073063043478260869565217391304348
GHA,2021,4,31073,0.00438306122826086956521739130434782609,0.00004759130434782608695652173913043478,0.12501311780434782608695652173913043478
GHA,2022,1,31073,0.00770013312222222222222222222222222222,0.00005760888888888888888888888888888889,0.11252355564444444444444444444444444444
GHA,2022,2,31073,0.00032423076923076923076923076923076923,0,0.03494995646153846153846153846153846154
GIN,2020,1,13133,0.00001086,0,0
GIN,2020,2,13133,0.00440631597802197802197802197802197802,0.00002174285714285714285714285714285714,0.02680940471428571428571428571428571429
GIN,2020,3,13133,0.00436338585869565217391304347826086957,0.00002316086956521739130434782608695652,0.04175012170652173913043478260869565217
GIN,2020,4,13133,0.00258807194565217391304347826086956522,0,0.18127418813043478260869565217391304348
GIN,2021,1,13133,0.00501704924444444444444444444444444444,0.00002705333333333333333333333333333333,0.08224828041111111111111111111111111111
GIN,2021,2,13133,0.0034239839010989010989010989010989011,0.00004013406593406593406593406593406593,0.06110770368131868131868131868131868132
GIN,2021,3,13133,0.00551797033695652173913043478260869565,0.00017376739130434782608695652173913043,0.07828437490217391304347826086956521739
GIN,2021,4,13133,0.00083431390217391304347826086956521739,0.00000496304347826086956521739130434783,0.02094127306521739130434782608695652174
GIN,2022,1,13133,0.0043046766,0.00003973,0.06425797611111111111111111111111111111
GIN,2022,2,13133,0,0,0
GMB,2020,1,2417,0,0,0.00043737805714285714285714285714285714
GMB,2020,2,2417,0.00015467032967032967032967032967032967,0,0.01260303618681318681318681318681318681
GMB,2020,3,2417,0.01670231202173913043478260869565217391,0.000440746,0.06407062294565217391304347826086956522
GMB,2020,4,2417,0.00102979843478260869565217391304347826,0.0000315,0.05622312983695652173913043478260869565
GMB,2021,1,2417,0.00736909971111111111111111111111111111,0.0001564,0.11587367267777777777777777777777777778
GMB,2021,2,2417,0.00305070752747252747252747252747252747,0.00002274725274725274725274725274725275,0.09927846250549450549450549450549450549
GMB,2021,3,2417,0.01736342268478260869565217391304347826,0.00072408591304347826086956521739130435,0.1459678725760869565217391304347826087
GMB,2021,4,2417,0.00087704513043478260869565217391304348,0,0.09716051164130434782608695652173913043
GMB,2022,1,2417,0.0085183148,0.00006892222222222222222222222222222222,0.11492207968888888888888888888888888889
GMB,2022,2,2417,0,0,0
GNB,2020,1,1968,0.00001451428571428571428571428571428571,0,0
GNB,2020,2,1968,0.00896764118681318681318681318681318681,0.00008931868131868131868131868131868132,0.04508956497802197802197802197802197802
GNB,2020,3,1968,0.00394352702173913043478260869565217391,0.0000883478260869565217391304347826087,0.0633284728260869565217391304347826087
GNB,2020,4,1968,0.00067379493478260869565217391304347826,0,0.09131981245652173913043478260869565217
GNB,2021,1,1968,0.00663956057777777777777777777777777778,0.00004515555555555555555555555555555556,0.12235772356666666666666666666666666667
GNB,2021,2,1968,0.00123399859340659340659340659340659341,0.00002791208791208791208791208791208791,0.08258509784615384615384615384615384615
GNB,2021,3,1968,0.01242709294565217391304347826086956522,0.00037000173913043478260869565217391304,0.13753755751086956521739130434782608696
GNB,2021,4,1968,0.00203246090217391304347826086956521739,0.0000386521739130434782608695652173913,0.07378380165217391304347826086956521739
GNB,2022,1,1968,0.00940605232222222222222222222222222222,0.00006208888888888888888888888888888889,0.1002653568
GNB,2022,2,1968,0.00136804230769230769230769230769230769,0,0.08911819884615384615384615384615384615
GNQ,2020,1,1403,0.00012222857142857142857142857142857143,0,0
GNQ,2020,2,1403,0.01522641986813186813186813186813186813,0.00021149368131868131868131868131868132,0.12843749253846153846153846153846153846
GNQ,2020,3,1403,0.0237999423260869565217391304347826087,0.0004338529239130434782608695652173913,0.32802379995652173913043478260869565217
GNQ,2020,4,1403,0.00173548519565217391304347826086956522,0,0.12593355840217391304347826086956521739
